"aqExample"
"20180701 - 20180731"
"SO4"
""
"IMPROVE"
"network","stat_id","lat","lon","row","col","ob_dates","ob_datee","ob_hour","month","SO4_ob","SO4_mod","POCode","state","county","stat_id_noPOC"
"IMPROVE","FRRE11",39.7058,-79.0122,"154","340",2018-07-13,2018-07-13,"00",7,0.81453,1.0463,"1","MD"," Garrett","FRRE1"
"IMPROVE","FRRE11",39.7058,-79.0122,"154","340",2018-07-16,2018-07-16,"00",7,1.4627,1.5178,"1","MD"," Garrett","FRRE1"
"IMPROVE","FRRE12",39.7058,-79.0122,"154","340",2018-07-19,2018-07-19,"00",7,1.4915,0.7806,"2","MD"," Garrett","FRRE1"
"IMPROVE","FRRE11",39.7058,-79.0122,"154","340",2018-07-19,2018-07-19,"00",7,1.5316,0.7806,"1","MD"," Garrett","FRRE1"
"IMPROVE","FRRE11",39.7058,-79.0122,"154","340",2018-07-22,2018-07-22,"00",7,0.76977,0.4682,"1","MD"," Garrett","FRRE1"
"IMPROVE","FRRE12",39.7058,-79.0122,"154","340",2018-07-22,2018-07-22,"00",7,0.76534,0.4682,"2","MD"," Garrett","FRRE1"
"IMPROVE","FRRE11",39.7058,-79.0122,"154","340",2018-07-25,2018-07-25,"00",7,1.6506,1.1625,"1","MD"," Garrett","FRRE1"
"IMPROVE","FRRE12",39.7058,-79.0122,"154","340",2018-07-25,2018-07-25,"00",7,1.6165,1.1625,"2","MD"," Garrett","FRRE1"
"IMPROVE","FRRE11",39.7058,-79.0122,"154","340",2018-07-28,2018-07-28,"00",7,1.029,1.0589,"1","MD"," Garrett","FRRE1"
"IMPROVE","FRRE12",39.7058,-79.0122,"154","340",2018-07-28,2018-07-28,"00",7,1.0234,1.0589,"2","MD"," Garrett","FRRE1"
"IMPROVE","GAMO11",46.8262,-111.7107,"215","120",2018-07-01,2018-07-01,"00",7,0.15187,0.30115,"1","MT"," Lewis and Clark","GAMO1"
"IMPROVE","GAMO11",46.8262,-111.7107,"215","120",2018-07-04,2018-07-04,"00",7,0.09992,0.16268,"1","MT"," Lewis and Clark","GAMO1"
"IMPROVE","GAMO11",46.8262,-111.7107,"215","120",2018-07-07,2018-07-07,"00",7,0.24802,0.31642,"1","MT"," Lewis and Clark","GAMO1"
"IMPROVE","GAMO11",46.8262,-111.7107,"215","120",2018-07-10,2018-07-10,"00",7,0.47881,0.3632,"1","MT"," Lewis and Clark","GAMO1"
"IMPROVE","GAMO11",46.8262,-111.7107,"215","120",2018-07-13,2018-07-13,"00",7,0.09669,0.27211,"1","MT"," Lewis and Clark","GAMO1"
"IMPROVE","GAMO11",46.8262,-111.7107,"215","120",2018-07-16,2018-07-16,"00",7,0.22074,0.50692,"1","MT"," Lewis and Clark","GAMO1"
"IMPROVE","GAMO11",46.8262,-111.7107,"215","120",2018-07-19,2018-07-19,"00",7,0.31914,0.49773,"1","MT"," Lewis and Clark","GAMO1"
"IMPROVE","GAMO11",46.8262,-111.7107,"215","120",2018-07-22,2018-07-22,"00",7,0.21832,0.24955,"1","MT"," Lewis and Clark","GAMO1"
"IMPROVE","GAMO11",46.8262,-111.7107,"215","120",2018-07-25,2018-07-25,"00",7,0.39025,0.41429,"1","MT"," Lewis and Clark","GAMO1"
"IMPROVE","GAMO11",46.8262,-111.7107,"215","120",2018-07-28,2018-07-28,"00",7,0.30721,0.24379,"1","MT"," Lewis and Clark","GAMO1"
"IMPROVE","GICL11",33.2204,-108.2351,"087","127",2018-07-01,2018-07-01,"00",7,0.3962,0.39844,"1","NM"," Catron","GICL1"
"IMPROVE","GICL11",33.2204,-108.2351,"087","127",2018-07-04,2018-07-04,"00",7,0.69368,0.39999,"1","NM"," Catron","GICL1"
"IMPROVE","GICL11",33.2204,-108.2351,"087","127",2018-07-07,2018-07-07,"00",7,0.6695,0.43512,"1","NM"," Catron","GICL1"
"IMPROVE","GICL11",33.2204,-108.2351,"087","127",2018-07-10,2018-07-10,"00",7,0.64099,0.41135,"1","NM"," Catron","GICL1"
"IMPROVE","GICL11",33.2204,-108.2351,"087","127",2018-07-13,2018-07-13,"00",7,0.49278,0.15377,"1","NM"," Catron","GICL1"
"IMPROVE","GICL11",33.2204,-108.2351,"087","127",2018-07-16,2018-07-16,"00",7,0.28022,0.15289,"1","NM"," Catron","GICL1"
"IMPROVE","GICL11",33.2204,-108.2351,"087","127",2018-07-19,2018-07-19,"00",7,0.56234,0.17549,"1","NM"," Catron","GICL1"
"IMPROVE","GICL11",33.2204,-108.2351,"087","127",2018-07-22,2018-07-22,"00",7,0.83677,0.40302,"1","NM"," Catron","GICL1"
"IMPROVE","GICL11",33.2204,-108.2351,"087","127",2018-07-25,2018-07-25,"00",7,0.64542,0.4047,"1","NM"," Catron","GICL1"
"IMPROVE","GICL11",33.2204,-108.2351,"087","127",2018-07-28,2018-07-28,"00",7,0.73439,0.48054,"1","NM"," Catron","GICL1"
"IMPROVE","GLAC11",48.5105,-113.9966,"233","109",2018-07-01,2018-07-01,"00",7,0.19948,0.18329,"1","MT"," Flathead","GLAC1"
"IMPROVE","GLAC11",48.5105,-113.9966,"233","109",2018-07-04,2018-07-04,"00",7,0.18234,0.20739,"1","MT"," Flathead","GLAC1"
"IMPROVE","GLAC11",48.5105,-113.9966,"233","109",2018-07-07,2018-07-07,"00",7,0.25575,0.3553,"1","MT"," Flathead","GLAC1"
"IMPROVE","GLAC11",48.5105,-113.9966,"233","109",2018-07-10,2018-07-10,"00",7,0.24854,0.40636,"1","MT"," Flathead","GLAC1"
"IMPROVE","GLAC11",48.5105,-113.9966,"233","109",2018-07-13,2018-07-13,"00",7,0.1489,0.27255,"1","MT"," Flathead","GLAC1"
"IMPROVE","GLAC11",48.5105,-113.9966,"233","109",2018-07-16,2018-07-16,"00",7,0.18508,0.34867,"1","MT"," Flathead","GLAC1"
"IMPROVE","GLAC11",48.5105,-113.9966,"233","109",2018-07-19,2018-07-19,"00",7,0.42748,0.47411,"1","MT"," Flathead","GLAC1"
"IMPROVE","GLAC11",48.5105,-113.9966,"233","109",2018-07-22,2018-07-22,"00",7,0.24128,0.1536,"1","MT"," Flathead","GLAC1"
"IMPROVE","GLAC11",48.5105,-113.9966,"233","109",2018-07-25,2018-07-25,"00",7,0.55883,0.34307,"1","MT"," Flathead","GLAC1"
"IMPROVE","GLAC11",48.5105,-113.9966,"233","109",2018-07-28,2018-07-28,"00",7,0.42696,0.3818,"1","MT"," Flathead","GLAC1"
"IMPROVE","GRBA11",39.0052,-114.2161,"147","091",2018-07-01,2018-07-01,"00",7,0.20926,0.37412,"1","NV"," White Pine","GRBA1"
"IMPROVE","GRBA11",39.0052,-114.2161,"147","091",2018-07-04,2018-07-04,"00",7,0.4137,0.52084,"1","NV"," White Pine","GRBA1"
"IMPROVE","GRBA11",39.0052,-114.2161,"147","091",2018-07-07,2018-07-07,"00",7,0.67176,0.37646,"1","NV"," White Pine","GRBA1"
"IMPROVE","GRBA11",39.0052,-114.2161,"147","091",2018-07-10,2018-07-10,"00",7,0.43533,0.28268,"1","NV"," White Pine","GRBA1"
"IMPROVE","GRBA11",39.0052,-114.2161,"147","091",2018-07-13,2018-07-13,"00",7,0.37588,0.16664,"1","NV"," White Pine","GRBA1"
"IMPROVE","GRBA11",39.0052,-114.2161,"147","091",2018-07-16,2018-07-16,"00",7,0.3405,0.2928,"1","NV"," White Pine","GRBA1"
"IMPROVE","GRBA11",39.0052,-114.2161,"147","091",2018-07-19,2018-07-19,"00",7,0.92507,0.25157,"1","NV"," White Pine","GRBA1"
"IMPROVE","GRBA11",39.0052,-114.2161,"147","091",2018-07-22,2018-07-22,"00",7,0.68411,0.26805,"1","NV"," White Pine","GRBA1"
"IMPROVE","GRBA11",39.0052,-114.2161,"147","091",2018-07-25,2018-07-25,"00",7,0.42181,0.23222,"1","NV"," White Pine","GRBA1"
"IMPROVE","GRBA11",39.0052,-114.2161,"147","091",2018-07-28,2018-07-28,"00",7,0.56533,0.36451,"1","NV"," White Pine","GRBA1"
"IMPROVE","GRCA21",35.9731,-111.9841,"117","102",2018-07-01,2018-07-01,"00",7,0.39189,0.4778,"1","AZ"," Coconino","GRCA2"
"IMPROVE","GRCA21",35.9731,-111.9841,"117","102",2018-07-04,2018-07-04,"00",7,0.60212,0.4539,"1","AZ"," Coconino","GRCA2"
"IMPROVE","GRCA21",35.9731,-111.9841,"117","102",2018-07-07,2018-07-07,"00",7,0.52395,0.38937,"1","AZ"," Coconino","GRCA2"
"IMPROVE","GRCA21",35.9731,-111.9841,"117","102",2018-07-10,2018-07-10,"00",7,0.31426,0.21902,"1","AZ"," Coconino","GRCA2"
"IMPROVE","GRCA21",35.9731,-111.9841,"117","102",2018-07-13,2018-07-13,"00",7,0.35176,0.12833,"1","AZ"," Coconino","GRCA2"
"IMPROVE","GRCA21",35.9731,-111.9841,"117","102",2018-07-16,2018-07-16,"00",7,0.2548,0.19058,"1","AZ"," Coconino","GRCA2"
"IMPROVE","GRCA21",35.9731,-111.9841,"117","102",2018-07-19,2018-07-19,"00",7,0.41137,0.24325,"1","AZ"," Coconino","GRCA2"
"IMPROVE","GRCA21",35.9731,-111.9841,"117","102",2018-07-22,2018-07-22,"00",7,0.56385,0.36338,"1","AZ"," Coconino","GRCA2"
"IMPROVE","GRCA21",35.9731,-111.9841,"117","102",2018-07-25,2018-07-25,"00",7,0.7161,0.34439,"1","AZ"," Coconino","GRCA2"
"IMPROVE","GRCA21",35.9731,-111.9841,"117","102",2018-07-28,2018-07-28,"00",7,0.79814,0.52497,"1","AZ"," Coconino","GRCA2"
"IMPROVE","GRGU11",44.3082,-71.2177,"208","382",2018-07-01,2018-07-01,"00",7,1.7541,0.81675,"1","NH"," Coos","GRGU1"
"IMPROVE","GRGU11",44.3082,-71.2177,"208","382",2018-07-04,2018-07-04,"00",7,0.34528,0.36994,"1","NH"," Coos","GRGU1"
"IMPROVE","GRGU11",44.3082,-71.2177,"208","382",2018-07-07,2018-07-07,"00",7,0.20283,0.51274,"1","NH"," Coos","GRGU1"
"IMPROVE","GRGU11",44.3082,-71.2177,"208","382",2018-07-10,2018-07-10,"00",7,0.7781,1.0632,"1","NH"," Coos","GRGU1"
"IMPROVE","GRGU11",44.3082,-71.2177,"208","382",2018-07-13,2018-07-13,"00",7,0.51237,0.47204,"1","NH"," Coos","GRGU1"
"IMPROVE","GRGU11",44.3082,-71.2177,"208","382",2018-07-16,2018-07-16,"00",7,0.62204,0.58168,"1","NH"," Coos","GRGU1"
"IMPROVE","GRGU11",44.3082,-71.2177,"208","382",2018-07-19,2018-07-19,"00",7,0.16346,0.39274,"1","NH"," Coos","GRGU1"
"IMPROVE","GRGU11",44.3082,-71.2177,"208","382",2018-07-22,2018-07-22,"00",7,0.24148,0.41784,"1","NH"," Coos","GRGU1"
"IMPROVE","GRGU11",44.3082,-71.2177,"208","382",2018-07-25,2018-07-25,"00",7,0.54164,0.17149,"1","NH"," Coos","GRGU1"
"IMPROVE","GRGU11",44.3082,-71.2177,"208","382",2018-07-28,2018-07-28,"00",7,1.0894,0.62118,"1","NH"," Coos","GRGU1"
"IMPROVE","GRRI11",43.9373,-91.4052,"182","251",2018-07-01,2018-07-01,"00",7,0.41948,0.62878,"1","MN"," Winona","GRRI1"
"IMPROVE","GRRI11",43.9373,-91.4052,"182","251",2018-07-07,2018-07-07,"00",7,0.22375,0.54468,"1","MN"," Winona","GRRI1"
"IMPROVE","GRRI11",43.9373,-91.4052,"182","251",2018-07-10,2018-07-10,"00",7,0.34499,0.2934,"1","MN"," Winona","GRRI1"
"IMPROVE","GRRI11",43.9373,-91.4052,"182","251",2018-07-22,2018-07-22,"00",7,0.91828,0.8359,"1","MN"," Winona","GRRI1"
"IMPROVE","GRRI11",43.9373,-91.4052,"182","251",2018-07-28,2018-07-28,"00",7,0.34611,0.52363,"1","MN"," Winona","GRRI1"
"IMPROVE","GRSA11",37.7249,-105.5185,"126","151",2018-07-01,2018-07-01,"00",7,0.68514,2.8614,"1","CO"," Alamosa","GRSA1"
"IMPROVE","GRSA11",37.7249,-105.5185,"126","151",2018-07-04,2018-07-04,"00",7,0.69287,0.41501,"1","CO"," Alamosa","GRSA1"
"IMPROVE","GRSA11",37.7249,-105.5185,"126","151",2018-07-07,2018-07-07,"00",7,0.48487,0.40315,"1","CO"," Alamosa","GRSA1"
"IMPROVE","GRSA11",37.7249,-105.5185,"126","151",2018-07-10,2018-07-10,"00",7,0.78463,0.44611,"1","CO"," Alamosa","GRSA1"
"IMPROVE","GRSA11",37.7249,-105.5185,"126","151",2018-07-13,2018-07-13,"00",7,0.48383,0.23853,"1","CO"," Alamosa","GRSA1"
"IMPROVE","GRSA11",37.7249,-105.5185,"126","151",2018-07-16,2018-07-16,"00",7,0.43836,0.33057,"1","CO"," Alamosa","GRSA1"
"IMPROVE","GRSA11",37.7249,-105.5185,"126","151",2018-07-19,2018-07-19,"00",7,0.41693,0.26892,"1","CO"," Alamosa","GRSA1"
"IMPROVE","GRSA11",37.7249,-105.5185,"126","151",2018-07-22,2018-07-22,"00",7,0.3341,0.17941,"1","CO"," Alamosa","GRSA1"
"IMPROVE","GRSA11",37.7249,-105.5185,"126","151",2018-07-25,2018-07-25,"00",7,0.31937,0.23585,"1","CO"," Alamosa","GRSA1"
"IMPROVE","GRSA11",37.7249,-105.5185,"126","151",2018-07-28,2018-07-28,"00",7,0.31703,0.26347,"1","CO"," Alamosa","GRSA1"
"IMPROVE","GRSM11",35.6334,-83.9416,"111","311",2018-07-01,2018-07-01,"00",7,1.014,0.69367,"1","TN"," Blount","GRSM1"
"IMPROVE","GRSM11",35.6334,-83.9416,"111","311",2018-07-04,2018-07-04,"00",7,1.3925,0.90475,"1","TN"," Blount","GRSM1"
"IMPROVE","GRSM11",35.6334,-83.9416,"111","311",2018-07-07,2018-07-07,"00",7,1.559,0.37547,"1","TN"," Blount","GRSM1"
"IMPROVE","GRSM11",35.6334,-83.9416,"111","311",2018-07-10,2018-07-10,"00",7,1.0358,0.68135,"1","TN"," Blount","GRSM1"
"IMPROVE","GRSM11",35.6334,-83.9416,"111","311",2018-07-13,2018-07-13,"00",7,2.0131,1.2527,"1","TN"," Blount","GRSM1"
"IMPROVE","GRSM11",35.6334,-83.9416,"111","311",2018-07-16,2018-07-16,"00",7,1.1506,0.49437,"1","TN"," Blount","GRSM1"
"IMPROVE","GRSM11",35.6334,-83.9416,"111","311",2018-07-19,2018-07-19,"00",7,1.2522,0.95844,"1","TN"," Blount","GRSM1"
"IMPROVE","GRSM11",35.6334,-83.9416,"111","311",2018-07-22,2018-07-22,"00",7,1.3789,0.9255,"1","TN"," Blount","GRSM1"
"IMPROVE","GRSM11",35.6334,-83.9416,"111","311",2018-07-25,2018-07-25,"00",7,1.3678,1.3541,"1","TN"," Blount","GRSM1"
"IMPROVE","GRSM11",35.6334,-83.9416,"111","311",2018-07-28,2018-07-28,"00",7,1.1165,1.0644,"1","TN"," Blount","GRSM1"
"IMPROVE","GUMO11",31.833,-104.8094,"072","152",2018-07-01,2018-07-01,"00",7,0.74804,0.42211,"1","TX"," Culberson","GUMO1"
"IMPROVE","GUMO11",31.833,-104.8094,"072","152",2018-07-04,2018-07-04,"00",7,1.3252,0.50996,"1","TX"," Culberson","GUMO1"
"IMPROVE","GUMO11",31.833,-104.8094,"072","152",2018-07-07,2018-07-07,"00",7,1.0862,0.43112,"1","TX"," Culberson","GUMO1"
"IMPROVE","GUMO11",31.833,-104.8094,"072","152",2018-07-10,2018-07-10,"00",7,2.6063,0.57806,"1","TX"," Culberson","GUMO1"
"IMPROVE","GUMO11",31.833,-104.8094,"072","152",2018-07-13,2018-07-13,"00",7,0.71579,0.2863,"1","TX"," Culberson","GUMO1"
"IMPROVE","GUMO11",31.833,-104.8094,"072","152",2018-07-16,2018-07-16,"00",7,0.76623,0.61698,"1","TX"," Culberson","GUMO1"
"IMPROVE","GUMO11",31.833,-104.8094,"072","152",2018-07-19,2018-07-19,"00",7,1.0276,0.5698,"1","TX"," Culberson","GUMO1"
"IMPROVE","GUMO11",31.833,-104.8094,"072","152",2018-07-22,2018-07-22,"00",7,1.5828,0.72847,"1","TX"," Culberson","GUMO1"
"IMPROVE","GUMO11",31.833,-104.8094,"072","152",2018-07-25,2018-07-25,"00",7,1.3994,1.0786,"1","TX"," Culberson","GUMO1"
"IMPROVE","GUMO11",31.833,-104.8094,"072","152",2018-07-28,2018-07-28,"00",7,1.7307,1.0948,"1","TX"," Culberson","GUMO1"
"IMPROVE","HECA11",44.9702,-116.8438,"205","084",2018-07-01,2018-07-01,"00",7,0.22878,0.37242,"1","OR"," Wallowa","HECA1"
"IMPROVE","HECA11",44.9702,-116.8438,"205","084",2018-07-07,2018-07-07,"00",7,0.27487,0.36955,"1","OR"," Wallowa","HECA1"
"IMPROVE","HECA11",44.9702,-116.8438,"205","084",2018-07-10,2018-07-10,"00",7,0.16875,0.37513,"1","OR"," Wallowa","HECA1"
"IMPROVE","HECA11",44.9702,-116.8438,"205","084",2018-07-13,2018-07-13,"00",7,0.14059,0.29152,"1","OR"," Wallowa","HECA1"
"IMPROVE","HECA11",44.9702,-116.8438,"205","084",2018-07-16,2018-07-16,"00",7,0.24221,0.31866,"1","OR"," Wallowa","HECA1"
"IMPROVE","HECA11",44.9702,-116.8438,"205","084",2018-07-19,2018-07-19,"00",7,0.40685,0.43051,"1","OR"," Wallowa","HECA1"
"IMPROVE","HECA11",44.9702,-116.8438,"205","084",2018-07-22,2018-07-22,"00",7,0.32788,0.27393,"1","OR"," Wallowa","HECA1"
"IMPROVE","HECA11",44.9702,-116.8438,"205","084",2018-07-25,2018-07-25,"00",7,0.34369,0.25931,"1","OR"," Wallowa","HECA1"
"IMPROVE","HECA11",44.9702,-116.8438,"205","084",2018-07-28,2018-07-28,"00",7,0.37319,0.38942,"1","OR"," Wallowa","HECA1"
"IMPROVE","HEGL11",36.6138,-92.9221,"114","244",2018-07-01,2018-07-01,"00",7,1.8142,1.1834,"1","MO"," Taney","HEGL1"
"IMPROVE","HEGL11",36.6138,-92.9221,"114","244",2018-07-04,2018-07-04,"00",7,1.2378,0.68669,"1","MO"," Taney","HEGL1"
"IMPROVE","HEGL11",36.6138,-92.9221,"114","244",2018-07-07,2018-07-07,"00",7,1.2853,0.65327,"1","MO"," Taney","HEGL1"
"IMPROVE","HEGL11",36.6138,-92.9221,"114","244",2018-07-10,2018-07-10,"00",7,0.95318,0.69893,"1","MO"," Taney","HEGL1"
"IMPROVE","HEGL11",36.6138,-92.9221,"114","244",2018-07-13,2018-07-13,"00",7,2.0853,1.0973,"1","MO"," Taney","HEGL1"
"IMPROVE","HEGL11",36.6138,-92.9221,"114","244",2018-07-16,2018-07-16,"00",7,0.80043,1.077,"1","MO"," Taney","HEGL1"
"IMPROVE","HEGL11",36.6138,-92.9221,"114","244",2018-07-19,2018-07-19,"00",7,1.7081,2.1392,"1","MO"," Taney","HEGL1"
"IMPROVE","HEGL11",36.6138,-92.9221,"114","244",2018-07-22,2018-07-22,"00",7,1.1737,1.1512,"1","MO"," Taney","HEGL1"
"IMPROVE","HEGL11",36.6138,-92.9221,"114","244",2018-07-25,2018-07-25,"00",7,0.83354,0.8575,"1","MO"," Taney","HEGL1"
"IMPROVE","HEGL11",36.6138,-92.9221,"114","244",2018-07-28,2018-07-28,"00",7,1.0235,1.0708,"1","MO"," Taney","HEGL1"
"IMPROVE","HOOV11",38.0881,-119.1771,"146","054",2018-07-01,2018-07-01,"00",7,0.45631,0.45731,"1","CA"," Mono","HOOV1"
"IMPROVE","HOOV11",38.0881,-119.1771,"146","054",2018-07-04,2018-07-04,"00",7,0.47441,0.31496,"1","CA"," Mono","HOOV1"
"IMPROVE","HOOV11",38.0881,-119.1771,"146","054",2018-07-07,2018-07-07,"00",7,0.73672,0.26984,"1","CA"," Mono","HOOV1"
"IMPROVE","HOOV11",38.0881,-119.1771,"146","054",2018-07-10,2018-07-10,"00",7,0.37388,0.26438,"1","CA"," Mono","HOOV1"
"IMPROVE","HOOV11",38.0881,-119.1771,"146","054",2018-07-13,2018-07-13,"00",7,0.39915,0.33462,"1","CA"," Mono","HOOV1"
"IMPROVE","HOOV11",38.0881,-119.1771,"146","054",2018-07-16,2018-07-16,"00",7,1.0276,0.30504,"1","CA"," Mono","HOOV1"
"IMPROVE","HOOV11",38.0881,-119.1771,"146","054",2018-07-19,2018-07-19,"00",7,0.75297,0.25937,"1","CA"," Mono","HOOV1"
"IMPROVE","HOOV11",38.0881,-119.1771,"146","054",2018-07-22,2018-07-22,"00",7,1.033,0.29665,"1","CA"," Mono","HOOV1"
"IMPROVE","HOOV11",38.0881,-119.1771,"146","054",2018-07-25,2018-07-25,"00",7,0.63695,0.30056,"1","CA"," Mono","HOOV1"
"IMPROVE","HOOV11",38.0881,-119.1771,"146","054",2018-07-28,2018-07-28,"00",7,0.87359,0.37745,"1","CA"," Mono","HOOV1"
"IMPROVE","IKBA11",34.3405,-111.6832,"101","102",2018-07-19,2018-07-19,"00",7,0.50881,0.18778,"1","AZ"," Yavapai","IKBA1"
"IMPROVE","IKBA11",34.3405,-111.6832,"101","102",2018-07-22,2018-07-22,"00",7,0.76686,0.33252,"1","AZ"," Yavapai","IKBA1"
"IMPROVE","IKBA11",34.3405,-111.6832,"101","102",2018-07-28,2018-07-28,"00",7,0.63972,0.45772,"1","AZ"," Yavapai","IKBA1"
"IMPROVE","ISLE11",47.4596,-88.1491,"216","269",2018-07-01,2018-07-01,"00",7,0.34806,0.6843,"1","MI"," Keweenaw","ISLE1"
"IMPROVE","ISLE11",47.4596,-88.1491,"216","269",2018-07-04,2018-07-04,"00",7,1.214,1.1069,"1","MI"," Keweenaw","ISLE1"
"IMPROVE","ISLE11",47.4596,-88.1491,"216","269",2018-07-07,2018-07-07,"00",7,0.17681,0.45031,"1","MI"," Keweenaw","ISLE1"
"IMPROVE","ISLE11",47.4596,-88.1491,"216","269",2018-07-10,2018-07-10,"00",7,0.17793,0.43812,"1","MI"," Keweenaw","ISLE1"
"IMPROVE","ISLE11",47.4596,-88.1491,"216","269",2018-07-13,2018-07-13,"00",7,0.90308,0.8164,"1","MI"," Keweenaw","ISLE1"
"IMPROVE","ISLE11",47.4596,-88.1491,"216","269",2018-07-16,2018-07-16,"00",7,0.32753,0.26406,"1","MI"," Keweenaw","ISLE1"
"IMPROVE","ISLE11",47.4596,-88.1491,"216","269",2018-07-19,2018-07-19,"00",7,0.32861,0.45848,"1","MI"," Keweenaw","ISLE1"
"IMPROVE","ISLE11",47.4596,-88.1491,"216","269",2018-07-22,2018-07-22,"00",7,0.21434,0.22225,"1","MI"," Keweenaw","ISLE1"
"IMPROVE","ISLE11",47.4596,-88.1491,"216","269",2018-07-25,2018-07-25,"00",7,0.29527,0.19332,"1","MI"," Keweenaw","ISLE1"
"IMPROVE","ISLE11",47.4596,-88.1491,"216","269",2018-07-28,2018-07-28,"00",7,0.26934,0.42555,"1","MI"," Keweenaw","ISLE1"
"IMPROVE","JARB11",41.8926,-115.4261,"175","088",2018-07-01,2018-07-01,"00",7,0.19162,0.40037,"1","NV"," Elko","JARB1"
"IMPROVE","JARB11",41.8926,-115.4261,"175","088",2018-07-04,2018-07-04,"00",7,0.44448,0.43253,"1","NV"," Elko","JARB1"
"IMPROVE","JARB11",41.8926,-115.4261,"175","088",2018-07-07,2018-07-07,"00",7,1.9851,0.2724,"1","NV"," Elko","JARB1"
"IMPROVE","JARB11",41.8926,-115.4261,"175","088",2018-07-10,2018-07-10,"00",7,0.26751,0.34586,"1","NV"," Elko","JARB1"
"IMPROVE","JARB11",41.8926,-115.4261,"175","088",2018-07-13,2018-07-13,"00",7,0.11392,0.24809,"1","NV"," Elko","JARB1"
"IMPROVE","JARB11",41.8926,-115.4261,"175","088",2018-07-16,2018-07-16,"00",7,0.33113,0.27664,"1","NV"," Elko","JARB1"
"IMPROVE","JARB11",41.8926,-115.4261,"175","088",2018-07-19,2018-07-19,"00",7,0.28046,0.34379,"1","NV"," Elko","JARB1"
"IMPROVE","JARB11",41.8926,-115.4261,"175","088",2018-07-22,2018-07-22,"00",7,0.33544,0.30816,"1","NV"," Elko","JARB1"
"IMPROVE","JARB11",41.8926,-115.4261,"175","088",2018-07-25,2018-07-25,"00",7,0.65287,0.50994,"1","NV"," Elko","JARB1"
"IMPROVE","JARB11",41.8926,-115.4261,"175","088",2018-07-28,2018-07-28,"00",7,0.43713,0.29494,"1","NV"," Elko","JARB1"
"IMPROVE","JARI11",37.6266,-79.5125,"135","340",2018-07-01,2018-07-01,"00",7,1.434,0.9624,"1","VA"," Rockbridge","JARI1"
"IMPROVE","JARI11",37.6266,-79.5125,"135","340",2018-07-04,2018-07-04,"00",7,1.9137,1.0139,"1","VA"," Rockbridge","JARI1"
"IMPROVE","JARI11",37.6266,-79.5125,"135","340",2018-07-07,2018-07-07,"00",7,0.4456,0.3759,"1","VA"," Rockbridge","JARI1"
"IMPROVE","JARI11",37.6266,-79.5125,"135","340",2018-07-10,2018-07-10,"00",7,1.5969,1.9687,"1","VA"," Rockbridge","JARI1"
"IMPROVE","JARI11",37.6266,-79.5125,"135","340",2018-07-13,2018-07-13,"00",7,1.3693,1.0701,"1","VA"," Rockbridge","JARI1"
"IMPROVE","JARI11",37.6266,-79.5125,"135","340",2018-07-16,2018-07-16,"00",7,1.1619,0.77658,"1","VA"," Rockbridge","JARI1"
"IMPROVE","JARI11",37.6266,-79.5125,"135","340",2018-07-19,2018-07-19,"00",7,0.8083,0.54576,"1","VA"," Rockbridge","JARI1"
"IMPROVE","JARI11",37.6266,-79.5125,"135","340",2018-07-22,2018-07-22,"00",7,0.43927,0.25643,"1","VA"," Rockbridge","JARI1"
"IMPROVE","JARI11",37.6266,-79.5125,"135","340",2018-07-25,2018-07-25,"00",7,0.50205,0.37476,"1","VA"," Rockbridge","JARI1"
"IMPROVE","JARI11",37.6266,-79.5125,"135","340",2018-07-28,2018-07-28,"00",7,1.4057,1.3981,"1","VA"," Rockbridge","JARI1"
"IMPROVE","JOSH11",34.06957,-116.38895,"106","066",2018-07-01,2018-07-01,"00",7,0.73031,0.55741,"1","CA"," San Bernardino","JOSH1"
"IMPROVE","JOSH11",34.06957,-116.38895,"106","066",2018-07-04,2018-07-04,"00",7,1.0145,0.56896,"1","CA"," San Bernardino","JOSH1"
"IMPROVE","JOSH11",34.06957,-116.38895,"106","066",2018-07-07,2018-07-07,"00",7,1.2134,0.62158,"1","CA"," San Bernardino","JOSH1"
"IMPROVE","JOSH11",34.06957,-116.38895,"106","066",2018-07-10,2018-07-10,"00",7,1.0987,0.48099,"1","CA"," San Bernardino","JOSH1"
"IMPROVE","JOSH11",34.06957,-116.38895,"106","066",2018-07-13,2018-07-13,"00",7,1.5423,0.49766,"1","CA"," San Bernardino","JOSH1"
"IMPROVE","JOSH11",34.06957,-116.38895,"106","066",2018-07-16,2018-07-16,"00",7,1.5398,0.52765,"1","CA"," San Bernardino","JOSH1"
"IMPROVE","JOSH11",34.06957,-116.38895,"106","066",2018-07-19,2018-07-19,"00",7,1.518,0.45625,"1","CA"," San Bernardino","JOSH1"
"IMPROVE","JOSH11",34.06957,-116.38895,"106","066",2018-07-22,2018-07-22,"00",7,1.2463,0.4292,"1","CA"," San Bernardino","JOSH1"
"IMPROVE","JOSH11",34.06957,-116.38895,"106","066",2018-07-25,2018-07-25,"00",7,1.4058,0.53172,"1","CA"," San Bernardino","JOSH1"
"IMPROVE","JOSH11",34.06957,-116.38895,"106","066",2018-07-28,2018-07-28,"00",7,1.8607,0.62651,"1","CA"," San Bernardino","JOSH1"
"IMPROVE","KAIS11",37.2207,-119.1546,"139","052",2018-07-01,2018-07-01,"00",7,0.68378,0.51465,"1","CA"," Fresno","KAIS1"
